Channel_0,ValueToPredict,subjectID
processed_images/n01440764/ILSVRC2012_val_00031094.JPEG,0,32
processed_images/n01440764/ILSVRC2012_val_00031333.JPEG,0,33
processed_images/n01440764/ILSVRC2012_val_00034654.JPEG,0,34
processed_images/n01440764/ILSVRC2012_val_00037375.JPEG,0,35
processed_images/n01440764/ILSVRC2012_val_00037383.JPEG,0,36
processed_images/n01440764/ILSVRC2012_val_00037596.JPEG,0,37
processed_images/n01440764/ILSVRC2012_val_00037834.JPEG,0,38
processed_images/n01440764/ILSVRC2012_val_00037861.JPEG,0,39
processed_images/n01440764/ILSVRC2012_val_00039905.JPEG,0,40
processed_images/n01440764/ILSVRC2012_val_00040358.JPEG,0,41
processed_images/n01440764/ILSVRC2012_val_00040833.JPEG,0,42
processed_images/n01440764/ILSVRC2012_val_00041939.JPEG,0,43
processed_images/n01440764/ILSVRC2012_val_00045866.JPEG,0,44
processed_images/n01440764/ILSVRC2012_val_00045880.JPEG,0,45
processed_images/n01440764/ILSVRC2012_val_00046252.JPEG,0,46
processed_images/n01440764/ILSVRC2012_val_00046499.JPEG,0,47
processed_images/n01440764/ILSVRC2012_val_00048204.JPEG,0,48
processed_images/n01440764/ILSVRC2012_val_00048969.JPEG,0,49
processed_images/n01440764/n01440764_10026.JPEG,0,50
processed_images/n01440764/n01440764_10027.JPEG,0,51
processed_images/n01440764/n01440764_10029.JPEG,0,52
processed_images/n01440764/n01440764_10040.JPEG,0,53
processed_images/n01440764/n01440764_10042.JPEG,0,54
processed_images/n01440764/n01440764_10043.JPEG,0,55
processed_images/n01440764/n01440764_10048.JPEG,0,56
processed_images/n01440764/n01440764_10066.JPEG,0,57
processed_images/n01440764/n01440764_10074.JPEG,0,58
processed_images/n01440764/n01440764_1009.JPEG,0,59
processed_images/n01440764/n01440764_10095.JPEG,0,60
processed_images/n01440764/n01440764_10108.JPEG,0,61
processed_images/n01440764/n01440764_10110.JPEG,0,62
processed_images/n01440764/n01440764_10120.JPEG,0,63
processed_images/n01440764/n01440764_10124.JPEG,0,64
processed_images/n01440764/n01440764_10150.JPEG,0,65
processed_images/n01440764/n01440764_10159.JPEG,0,66
processed_images/n01440764/n01440764_10162.JPEG,0,67
processed_images/n01440764/n01440764_10183.JPEG,0,68
processed_images/n01440764/n01440764_10194.JPEG,0,69
processed_images/n01440764/n01440764_10211.JPEG,0,70
processed_images/n01440764/n01440764_10218.JPEG,0,71
processed_images/n01440764/n01440764_10227.JPEG,0,72
processed_images/n01440764/n01440764_1024.JPEG,0,73
processed_images/n01440764/n01440764_10251.JPEG,0,74
processed_images/n01440764/n01440764_10254.JPEG,0,75
processed_images/n01440764/n01440764_10281.JPEG,0,76
processed_images/n01440764/n01440764_10290.JPEG,0,77
processed_images/n01440764/n01440764_10293.JPEG,0,78
processed_images/n01440764/n01440764_10307.JPEG,0,79
processed_images/n01440764/n01440764_10317.JPEG,0,80
processed_images/n01440764/n01440764_10319.JPEG,0,81
processed_images/n01440764/n01440764_10320.JPEG,0,82
processed_images/n01440764/n01440764_10323.JPEG,0,83
processed_images/n01440764/n01440764_10331.JPEG,0,84
processed_images/n01440764/n01440764_10342.JPEG,0,85
processed_images/n01440764/n01440764_10361.JPEG,0,86
processed_images/n01440764/n01440764_10365.JPEG,0,87
processed_images/n01440764/n01440764_10373.JPEG,0,88
processed_images/n01440764/n01440764_10380.JPEG,0,89
processed_images/n01440764/n01440764_10382.JPEG,0,90
processed_images/n01440764/n01440764_10398.JPEG,0,91
processed_images/n01440764/n01440764_10410.JPEG,0,92
processed_images/n01440764/n01440764_10427.JPEG,0,93
processed_images/n01440764/n01440764_10444.JPEG,0,94
processed_images/n01440764/n01440764_10449.JPEG,0,95
processed_images/n01440764/n01440764_10462.JPEG,0,96
processed_images/n01440764/n01440764_10464.JPEG,0,97
processed_images/n01440764/n01440764_10470.JPEG,0,98
processed_images/n01440764/n01440764_10482.JPEG,0,99
processed_images/n02102040/ILSVRC2012_val_00000665.JPEG,1,0
processed_images/n02102040/ILSVRC2012_val_00001968.JPEG,1,1
processed_images/n02102040/ILSVRC2012_val_00002294.JPEG,1,2
processed_images/n02102040/ILSVRC2012_val_00002315.JPEG,1,3
processed_images/n02102040/ILSVRC2012_val_00004548.JPEG,1,4
processed_images/n02102040/ILSVRC2012_val_00004553.JPEG,1,5
processed_images/n02102040/ILSVRC2012_val_00004650.JPEG,1,6
processed_images/n02102040/ILSVRC2012_val_00007032.JPEG,1,7
processed_images/n02102040/ILSVRC2012_val_00007568.JPEG,1,8
processed_images/n02102040/ILSVRC2012_val_00008162.JPEG,1,9
processed_images/n02102040/ILSVRC2012_val_00008334.JPEG,1,10
processed_images/n02102040/ILSVRC2012_val_00010994.JPEG,1,11
processed_images/n02102040/ILSVRC2012_val_00012689.JPEG,1,12
processed_images/n02102040/ILSVRC2012_val_00014125.JPEG,1,13
processed_images/n02102040/ILSVRC2012_val_00014280.JPEG,1,14
processed_images/n02102040/ILSVRC2012_val_00015499.JPEG,1,15
processed_images/n02102040/ILSVRC2012_val_00015694.JPEG,1,16
processed_images/n02102040/ILSVRC2012_val_00016582.JPEG,1,17
processed_images/n02102040/ILSVRC2012_val_00016768.JPEG,1,18
processed_images/n02102040/ILSVRC2012_val_00016833.JPEG,1,19
processed_images/n02102040/ILSVRC2012_val_00017370.JPEG,1,20
processed_images/n02102040/ILSVRC2012_val_00017664.JPEG,1,21
processed_images/n02102040/ILSVRC2012_val_00018207.JPEG,1,22
processed_images/n02102040/ILSVRC2012_val_00019414.JPEG,1,23
processed_images/n02102040/ILSVRC2012_val_00021016.JPEG,1,24
processed_images/n02102040/ILSVRC2012_val_00021205.JPEG,1,25
processed_images/n02102040/ILSVRC2012_val_00022412.JPEG,1,26
processed_images/n02102040/ILSVRC2012_val_00023242.JPEG,1,27
processed_images/n02102040/ILSVRC2012_val_00023440.JPEG,1,28
processed_images/n02102040/ILSVRC2012_val_00024246.JPEG,1,29
processed_images/n02102040/ILSVRC2012_val_00025442.JPEG,1,30
processed_images/n02102040/ILSVRC2012_val_00026521.JPEG,1,31
processed_images/n02102040/ILSVRC2012_val_00027182.JPEG,1,32
processed_images/n02102040/ILSVRC2012_val_00027918.JPEG,1,33
processed_images/n02102040/ILSVRC2012_val_00029518.JPEG,1,34
processed_images/n02102040/ILSVRC2012_val_00032959.JPEG,1,35
processed_images/n02102040/ILSVRC2012_val_00035723.JPEG,1,36
processed_images/n02102040/ILSVRC2012_val_00036282.JPEG,1,37
processed_images/n02102040/ILSVRC2012_val_00037182.JPEG,1,38
processed_images/n02102040/ILSVRC2012_val_00038569.JPEG,1,39
processed_images/n02102040/ILSVRC2012_val_00040140.JPEG,1,40
processed_images/n02102040/ILSVRC2012_val_00040546.JPEG,1,41
processed_images/n02102040/ILSVRC2012_val_00040679.JPEG,1,42
processed_images/n02102040/ILSVRC2012_val_00040876.JPEG,1,43
processed_images/n02102040/ILSVRC2012_val_00043994.JPEG,1,44
processed_images/n02102040/ILSVRC2012_val_00044718.JPEG,1,45
processed_images/n02102040/ILSVRC2012_val_00046295.JPEG,1,46
processed_images/n02102040/ILSVRC2012_val_00048914.JPEG,1,47
processed_images/n02102040/ILSVRC2012_val_00049218.JPEG,1,48
processed_images/n02102040/ILSVRC2012_val_00049523.JPEG,1,49
processed_images/n02102040/n02102040_1003.JPEG,1,50
processed_images/n02102040/n02102040_1004.JPEG,1,51
processed_images/n02102040/n02102040_1005.JPEG,1,52
processed_images/n02102040/n02102040_1011.JPEG,1,53
processed_images/n02102040/n02102040_1014.JPEG,1,54
processed_images/n02102040/n02102040_1016.JPEG,1,55
processed_images/n02102040/n02102040_1019.JPEG,1,56
processed_images/n02102040/n02102040_1022.JPEG,1,57
processed_images/n02102040/n02102040_1027.JPEG,1,58
processed_images/n02102040/n02102040_1028.JPEG,1,59
processed_images/n02102040/n02102040_1030.JPEG,1,60
processed_images/n02102040/n02102040_1033.JPEG,1,61
processed_images/n02102040/n02102040_1036.JPEG,1,62
processed_images/n02102040/n02102040_1037.JPEG,1,63
processed_images/n02102040/n02102040_1044.JPEG,1,64
processed_images/n02102040/n02102040_1049.JPEG,1,65
processed_images/n02102040/n02102040_1055.JPEG,1,66
processed_images/n02102040/n02102040_1057.JPEG,1,67
processed_images/n02102040/n02102040_1058.JPEG,1,68
processed_images/n02102040/n02102040_1064.JPEG,1,69
processed_images/n02102040/n02102040_1067.JPEG,1,70
processed_images/n02102040/n02102040_1068.JPEG,1,71
processed_images/n02102040/n02102040_107.JPEG,1,72
processed_images/n02102040/n02102040_1076.JPEG,1,73
processed_images/n02102040/n02102040_1077.JPEG,1,74
processed_images/n02102040/n02102040_1078.JPEG,1,75
processed_images/n02102040/n02102040_1079.JPEG,1,76
processed_images/n02102040/n02102040_108.JPEG,1,77
processed_images/n02102040/n02102040_1081.JPEG,1,78
processed_images/n02102040/n02102040_1082.JPEG,1,79
processed_images/n02102040/n02102040_1085.JPEG,1,80
processed_images/n02102040/n02102040_1091.JPEG,1,81
processed_images/n02102040/n02102040_1092.JPEG,1,82
processed_images/n02102040/n02102040_1094.JPEG,1,83
processed_images/n02102040/n02102040_1096.JPEG,1,84
processed_images/n02102040/n02102040_1097.JPEG,1,85
processed_images/n02102040/n02102040_1098.JPEG,1,86
processed_images/n02102040/n02102040_1100.JPEG,1,87
processed_images/n02102040/n02102040_1102.JPEG,1,88
processed_images/n02102040/n02102040_1103.JPEG,1,89
processed_images/n02102040/n02102040_1105.JPEG,1,90
processed_images/n02102040/n02102040_1106.JPEG,1,91
processed_images/n02102040/n02102040_1110.JPEG,1,92
processed_images/n02102040/n02102040_1112.JPEG,1,93
processed_images/n02102040/n02102040_1114.JPEG,1,94
processed_images/n02102040/n02102040_1115.JPEG,1,95
processed_images/n02102040/n02102040_1121.JPEG,1,96
processed_images/n02102040/n02102040_1122.JPEG,1,97
processed_images/n02102040/n02102040_1124.JPEG,1,98
processed_images/n02102040/n02102040_1127.JPEG,1,99
