Channel_0,ValueToPredict,subjectID
processed_images_160/n02979186/ILSVRC2012_val_00035751.JPEG,2,31
processed_images_160/n01440764/ILSVRC2012_val_00030740.JPEG,0,31
processed_images_160/n02102040/ILSVRC2012_val_00014280.JPEG,1,14
processed_images_160/n01440764/ILSVRC2012_val_00013716.JPEG,0,14
processed_images_160/n02979186/ILSVRC2012_val_00017775.JPEG,2,14
processed_images_160/n02102040/n02102040_107.JPEG,1,72
processed_images_160/n02979186/n02979186_10263.JPEG,2,72
processed_images_160/n01440764/n01440764_10227.JPEG,0,72
processed_images_160/n02102040/ILSVRC2012_val_00023440.JPEG,1,28
processed_images_160/n02979186/ILSVRC2012_val_00034563.JPEG,2,28
processed_images_160/n01440764/ILSVRC2012_val_00026397.JPEG,0,28
processed_images_160/n02979186/n02979186_10341.JPEG,2,79
processed_images_160/n02102040/n02102040_1082.JPEG,1,79
processed_images_160/n01440764/n01440764_10307.JPEG,0,79
processed_images_160/n02979186/n02979186_10402.JPEG,2,85
processed_images_160/n02102040/n02102040_1097.JPEG,1,85
processed_images_160/n01440764/n01440764_10342.JPEG,0,85
processed_images_160/n01440764/ILSVRC2012_val_00009379.JPEG,0,8
processed_images_160/n02979186/ILSVRC2012_val_00009833.JPEG,2,8
processed_images_160/n02102040/ILSVRC2012_val_00007568.JPEG,1,8
processed_images_160/n02102040/n02102040_1068.JPEG,1,71
processed_images_160/n01440764/n01440764_10218.JPEG,0,71
processed_images_160/n02979186/n02979186_10250.JPEG,2,71
processed_images_160/n02102040/n02102040_1058.JPEG,1,68
processed_images_160/n02979186/n02979186_10211.JPEG,2,68
processed_images_160/n01440764/n01440764_10183.JPEG,0,68
processed_images_160/n02102040/ILSVRC2012_val_00007032.JPEG,1,7
processed_images_160/n02979186/ILSVRC2012_val_00009404.JPEG,2,7
processed_images_160/n01440764/ILSVRC2012_val_00009346.JPEG,0,7
processed_images_160/n02979186/n02979186_10303.JPEG,2,77
processed_images_160/n02102040/n02102040_108.JPEG,1,77
processed_images_160/n01440764/n01440764_10290.JPEG,0,77
processed_images_160/n02102040/n02102040_1092.JPEG,1,82
processed_images_160/n02979186/n02979186_10365.JPEG,2,82
processed_images_160/n01440764/n01440764_10320.JPEG,0,82
processed_images_160/n02979186/n02979186_10437.JPEG,2,87
processed_images_160/n01440764/n01440764_10365.JPEG,0,87
processed_images_160/n02102040/n02102040_1100.JPEG,1,87
processed_images_160/n01440764/n01440764_10095.JPEG,0,60
processed_images_160/n02979186/n02979186_10098.JPEG,2,60
processed_images_160/n02102040/n02102040_1030.JPEG,1,60
processed_images_160/n02102040/ILSVRC2012_val_00001968.JPEG,1,1
processed_images_160/n01440764/ILSVRC2012_val_00002138.JPEG,0,1
processed_images_160/n02979186/ILSVRC2012_val_00002034.JPEG,2,1
processed_images_160/n01440764/ILSVRC2012_val_00024327.JPEG,0,24
processed_images_160/n02979186/ILSVRC2012_val_00031964.JPEG,2,24
processed_images_160/n02102040/ILSVRC2012_val_00021016.JPEG,1,24
processed_images_160/n02102040/ILSVRC2012_val_00040876.JPEG,1,43
processed_images_160/n01440764/ILSVRC2012_val_00041939.JPEG,0,43
processed_images_160/n02979186/ILSVRC2012_val_00044398.JPEG,2,43
processed_images_160/n02979186/ILSVRC2012_val_00042347.JPEG,2,36
processed_images_160/n01440764/ILSVRC2012_val_00037383.JPEG,0,36
processed_images_160/n02102040/ILSVRC2012_val_00035723.JPEG,1,36
processed_images_160/n02979186/ILSVRC2012_val_00006787.JPEG,2,4
processed_images_160/n01440764/ILSVRC2012_val_00007197.JPEG,0,4
processed_images_160/n02102040/ILSVRC2012_val_00004548.JPEG,1,4
processed_images_160/n02102040/ILSVRC2012_val_00040140.JPEG,1,40
processed_images_160/n01440764/ILSVRC2012_val_00039905.JPEG,0,40
processed_images_160/n02979186/ILSVRC2012_val_00043121.JPEG,2,40
processed_images_160/n01440764/n01440764_1024.JPEG,0,73
processed_images_160/n02979186/n02979186_10271.JPEG,2,73
processed_images_160/n02102040/n02102040_1076.JPEG,1,73
processed_images_160/n02979186/ILSVRC2012_val_00029663.JPEG,2,23
processed_images_160/n01440764/ILSVRC2012_val_00024235.JPEG,0,23
processed_images_160/n02102040/ILSVRC2012_val_00019414.JPEG,1,23
processed_images_160/n02102040/n02102040_1028.JPEG,1,59
processed_images_160/n02979186/n02979186_10097.JPEG,2,59
processed_images_160/n01440764/n01440764_1009.JPEG,0,59
processed_images_160/n01440764/n01440764_10042.JPEG,0,54
processed_images_160/n02102040/n02102040_1014.JPEG,1,54
processed_images_160/n02979186/n02979186_10027.JPEG,2,54
processed_images_160/n01440764/ILSVRC2012_val_00016018.JPEG,0,15
processed_images_160/n02979186/ILSVRC2012_val_00018559.JPEG,2,15
processed_images_160/n02102040/ILSVRC2012_val_00015499.JPEG,1,15
processed_images_160/n02979186/ILSVRC2012_val_00003944.JPEG,2,2
processed_images_160/n02102040/ILSVRC2012_val_00002294.JPEG,1,2
processed_images_160/n01440764/ILSVRC2012_val_00003014.JPEG,0,2
processed_images_160/n01440764/n01440764_10470.JPEG,0,98
processed_images_160/n02102040/n02102040_1124.JPEG,1,98
processed_images_160/n02979186/n02979186_10598.JPEG,2,98
processed_images_160/n02102040/ILSVRC2012_val_00016833.JPEG,1,19
processed_images_160/n02979186/ILSVRC2012_val_00025484.JPEG,2,19
processed_images_160/n01440764/ILSVRC2012_val_00017995.JPEG,0,19
processed_images_160/n02979186/n02979186_10591.JPEG,2,96
processed_images_160/n01440764/n01440764_10462.JPEG,0,96
processed_images_160/n02102040/n02102040_1121.JPEG,1,96
processed_images_160/n01440764/ILSVRC2012_val_00034654.JPEG,0,34
processed_images_160/n02102040/ILSVRC2012_val_00029518.JPEG,1,34
processed_images_160/n02979186/ILSVRC2012_val_00040604.JPEG,2,34
processed_images_160/n01440764/ILSVRC2012_val_00028158.JPEG,0,29
processed_images_160/n02102040/ILSVRC2012_val_00024246.JPEG,1,29
processed_images_160/n02979186/ILSVRC2012_val_00035160.JPEG,2,29
processed_images_160/n02102040/n02102040_1122.JPEG,1,97
processed_images_160/n01440764/n01440764_10464.JPEG,0,97
processed_images_160/n02979186/n02979186_10593.JPEG,2,97
processed_images_160/n02102040/n02102040_1003.JPEG,1,50
processed_images_160/n01440764/n01440764_10026.JPEG,0,50
processed_images_160/n02979186/n02979186_10006.JPEG,2,50
processed_images_160/n02102040/n02102040_1103.JPEG,1,89
processed_images_160/n01440764/n01440764_10380.JPEG,0,89
processed_images_160/n02979186/n02979186_10523.JPEG,2,89
